id,run,cached,step,type,request_id,ip_addr,full_url,url,documentURL,is_secure,method,host,frame_id,responseCode,request_type,load_ms,ttfb_ms,load_start,load_start_float,bytesIn,objectSize,objectSizeUncompressed,expires,cacheControl,contentType,contentEncoding,socket,protocol,dns_start,dns_end,connect_start,connect_end,ssl_start,ssl_end,initiator,initiator_line,initiator_column,initiator_function,initiator_type,priority,initial_priority,bytesOut,score_cache,score_cdn,score_gzip,score_cookies,score_keep-alive,score_compress,dns_ms,connect_ms,ssl_ms,gzip_total,gzip_save,image_total,image_save,cache_time,cdn_provider,created,netlog_id,final_base_page,is_base_page,load_end,ttfb_start,ttfb_end,download_start,download_end,download_ms,all_start,all_end,all_ms,index,number,cpu.EvaluateScript,cpu.v8.compile,cpu.FunctionCall,cpuTime,renderBlocking,socket_group,http2_stream_id,http2_stream_dependency,http2_stream_weight,http2_stream_exclusive,tls_version,tls_resumed,tls_next_proto,tls_cipher_suite,server_port,
422512,1,0,Step_1,3,15718.184,64.29.17.3,https://perazzi-site.vercel.app/shotguns?_rsc=106nh,/shotguns?_rsc=106nh,,1,GET,perazzi-site.vercel.app,0B0D68981C006F5AFABC7FD609D1B84C,200,Fetch,121.00,117.00,"4,019.00","4,019.00",845,845,2205,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2407,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,0,0,,,,Vercel,4011,619,0,0,"4,140.00","4,019.00","4,136.00","4,136.00","4,140.00",4.00,"4,019.00","4,140.00",121.00,69,70,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,113,111,147,1,,,,,443,
422512,1,0,Step_1,3,15718.185,64.29.17.3,https://perazzi-site.vercel.app/?_rsc=106nh,/?_rsc=106nh,,1,GET,perazzi-site.vercel.app,0B0D68981C006F5AFABC7FD609D1B84C,200,Fetch,109.00,108.00,"4,021.00","4,021.00",842,842,2179,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2383,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,0,0,,,,Vercel,4015,625,0,0,"4,130.00","4,021.00","4,129.00","4,129.00","4,130.00",1.00,"4,021.00","4,130.00",109.00,70,71,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,115,113,147,1,,,,,443,
422512,1,1,Step_1,3,486FD75A62849E83335B8005E8B63812,216.198.79.3,https://perazzi-site.vercel.app/heritage,/heritage,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Document,737.00,428.00,31.00,31.00,251950,251950,2219214,,"private, no-cache, no-store, max-age=0, must-revalidate",text/html,br,65,HTTP/2,0.00,4.00,4.00,5.00,5.00,31.00,https://perazzi-site.vercel.app/_next/static/chunks/8de95f00554d7637.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,,,script,Highest,Highest,2167,-1,100,100,0,100,-1,4.00,1.00,26.00,252710,0,,,,Vercel,9,66,1,1,768.00,31.00,459.00,459.00,768.00,309.00,0.00,768.00,768.00,0,1,122,52,,174.00,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,1,0,256,1,TLS 1.3,False,h2,4865,443,
422512,1,1,Step_1,3,16720.3,216.198.79.3,https://perazzi-site.vercel.app/_next/image?url=%2FPLW.png&w=128&q=75&dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/image?url=%2FPLW.png&w=128&q=75&dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,304,Image,54.00,48.00,497.00,497.00,1982,1982,1982,,"public, max-age=0, must-revalidate",image/webp,,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/heritage,0,,,parser,Low,Low,2347,-1,100,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,Vercel,477,81,0,0,551.00,497.00,545.00,545.00,551.00,6.00,497.00,551.00,54.00,1,2,,,,,non_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,,,,,,,,,443,
422512,1,1,Step_1,3,16720.157,216.198.79.3,https://perazzi-site.vercel.app/manifest.webmanifest,/manifest.webmanifest,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,304,Manifest,65.00,41.00,"2,129.00","2,129.00",695,695,695,,"public, max-age=0, must-revalidate",application/manifest+json,,202,HTTP/2,"2,088.00","2,088.00","2,099.00","2,100.00","2,100.00","2,128.00",,,,,other,Medium,Medium,2011,-1,100,-1,0,-1,-1,0.00,1.00,28.00,,,,,,Vercel,2098,195,0,0,"2,194.00","2,129.00","2,170.00","2,170.00","2,194.00",24.00,"2,099.00","2,194.00",94.00,2,3,,,,,,pm/https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,1,0,183,1,TLS 1.3,False,h2,4865,443,
422512,1,1,Step_1,3,16720.160,216.198.79.3,https://perazzi-site.vercel.app/pwa/icon-192.png,/pwa/icon-192.png,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,304,Other,43.00,41.00,"2,217.00","2,217.00",3872,3872,3872,,"public, max-age=0, must-revalidate",image/png,,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,High,High,2347,-1,100,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,Vercel,2216,206,0,0,"2,260.00","2,217.00","2,258.00","2,258.00","2,260.00",2.00,"2,217.00","2,260.00",43.00,3,4,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,,,,,,,,,443,
422512,1,1,Step_1,3,16720.169,216.198.79.3,https://perazzi-site.vercel.app/concierge?_rsc=clr38,/concierge?_rsc=clr38,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,138.00,137.00,"2,382.00","2,382.00",153,153,330,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2296,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,256,0,,,,Vercel,2373,229,0,0,"2,520.00","2,382.00","2,519.00","2,519.00","2,520.00",1.00,"2,382.00","2,520.00",138.00,4,5,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,7,0,147,1,,,,,443,
422512,1,1,Step_1,3,16720.170,216.198.79.3,https://perazzi-site.vercel.app/service?_rsc=clr38,/service?_rsc=clr38,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,182.00,182.00,"2,387.00","2,387.00",152,152,328,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2290,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,254,0,,,,Vercel,2377,235,0,0,"2,569.00","2,387.00","2,569.00","2,569.00","2,569.00",0.00,"2,387.00","2,569.00",182.00,5,6,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,9,7,147,1,,,,,443,
422512,1,1,Step_1,3,16720.168,35.201.85.63,https://m42h56wl.api.sanity.io/v2023-10-01/data/live/events/production?tag=next-loader.live,/v2023-10-01/data/live/events/production?tag=next-loader.live,,1,GET,m42h56wl.api.sanity.io,54B6CC594BD3981092C6F367931C1507,200,EventSource,33.00,32.00,"2,388.00","2,388.00",58,58,58,,,text/event-stream,,228,h3,495.00,520.00,"2,360.00","2,360.00","2,360.00","2,372.00",,,,,other,High,High,2194,0,100,-1,0,100,-1,25.00,0.00,12.00,,,,,0.00,Google,2366,220,0,0,"2,421.00","2,388.00","2,420.00","2,420.00","2,421.00",1.00,495.00,"2,421.00",70.00,6,7,,,,,,,,,,,,,,,,
422512,1,1,Step_1,3,16720.171,216.198.79.3,https://perazzi-site.vercel.app/heritage?_rsc=clr38,/heritage?_rsc=clr38,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,128.00,128.00,"2,388.00","2,388.00",153,153,329,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2293,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,255,0,,,,Vercel,2377,241,0,0,"2,516.00","2,388.00","2,516.00","2,516.00","2,516.00",0.00,"2,388.00","2,516.00",128.00,7,8,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,11,9,147,1,,,,,443,
422512,1,1,Step_1,3,16720.172,216.198.79.3,https://perazzi-site.vercel.app/experience?_rsc=clr38,/experience?_rsc=clr38,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,119.00,118.00,"2,388.00","2,388.00",153,153,331,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2299,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,270,0,,,,Vercel,2379,247,0,0,"2,507.00","2,388.00","2,506.00","2,506.00","2,507.00",1.00,"2,388.00","2,507.00",119.00,8,9,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,13,11,147,1,,,,,443,
422512,1,1,Step_1,3,16720.173,216.198.79.3,https://perazzi-site.vercel.app/_vercel/insights/view,/_vercel/insights/view,,1,POST,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,202,Fetch,40.00,40.00,"2,393.00","2,393.00",48,48,48,,"public, max-age=0, must-revalidate",application/json,,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_vercel/insights/script.js,0,1287,c,script,High,High,2158,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Vercel,2387,253,0,0,"2,433.00","2,393.00","2,433.00","2,433.00","2,433.00",0.00,"2,393.00","2,433.00",40.00,9,10,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,15,0,220,1,,,,,443,
422512,1,1,Step_1,3,16720.176,216.198.79.3,https://perazzi-site.vercel.app/_vercel/insights/view,/_vercel/insights/view,,1,POST,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,202,Fetch,43.00,43.00,"2,434.00","2,434.00",48,48,48,,"public, max-age=0, must-revalidate",application/json,,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_vercel/insights/script.js,0,1287,c,script,High,High,2158,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Vercel,2434,259,0,0,"2,477.00","2,434.00","2,477.00","2,477.00","2,477.00",0.00,"2,434.00","2,477.00",43.00,10,11,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,17,0,220,1,,,,,443,
422512,1,1,Step_1,3,16720.177,216.198.79.3,https://perazzi-site.vercel.app/bespoke?_rsc=clr38,/bespoke?_rsc=clr38,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,132.00,131.00,"2,555.00","2,555.00",153,153,328,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2290,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,180,0,,,,Vercel,2552,267,0,0,"2,687.00","2,555.00","2,686.00","2,686.00","2,687.00",1.00,"2,555.00","2,687.00",132.00,11,12,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,19,9,147,1,,,,,443,
422512,1,1,Step_1,3,16720.178,216.198.79.3,https://perazzi-site.vercel.app/shotguns?_rsc=clr38,/shotguns?_rsc=clr38,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,125.00,125.00,"2,559.00","2,559.00",153,153,329,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2293,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,0,0,,,,Vercel,2559,273,0,0,"2,684.00","2,559.00","2,684.00","2,684.00","2,684.00",0.00,"2,559.00","2,684.00",125.00,12,13,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,21,19,147,1,,,,,443,
422512,1,1,Step_1,3,16720.179,216.198.79.3,https://perazzi-site.vercel.app/?_rsc=clr38,/?_rsc=clr38,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,127.00,127.00,"2,562.00","2,562.00",145,145,262,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2269,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,181,0,,,,Vercel,2561,279,0,0,"2,689.00","2,562.00","2,689.00","2,689.00","2,689.00",0.00,"2,562.00","2,689.00",127.00,13,14,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,23,21,147,1,,,,,443,
422512,1,1,Step_1,3,16720.180,216.198.79.3,https://perazzi-site.vercel.app/concierge?_rsc=106nh,/concierge?_rsc=106nh,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,123.00,121.00,"2,574.00","2,574.00",850,850,2206,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2410,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,932,0,,,,Vercel,2574,285,0,0,"2,697.00","2,574.00","2,695.00","2,695.00","2,697.00",2.00,"2,574.00","2,697.00",123.00,14,15,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,25,23,147,1,,,,,443,
422512,1,1,Step_1,3,16720.181,216.198.79.3,https://perazzi-site.vercel.app/service?_rsc=106nh,/service?_rsc=106nh,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,192.00,183.00,"2,690.00","2,690.00",847,847,2204,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2404,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,0,0,,,,Vercel,2690,291,0,0,"2,882.00","2,690.00","2,873.00","2,873.00","2,882.00",9.00,"2,690.00","2,882.00",192.00,15,16,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,27,25,147,1,,,,,443,
422512,1,1,Step_1,3,16720.182,216.198.79.3,https://perazzi-site.vercel.app/heritage?_rsc=106nh,/heritage?_rsc=106nh,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,123.00,121.00,"2,703.00","2,703.00",846,846,2205,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2407,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,0,0,,,,Vercel,2698,297,0,0,"2,826.00","2,703.00","2,824.00","2,824.00","2,826.00",2.00,"2,703.00","2,826.00",123.00,16,17,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,29,27,147,1,,,,,443,
422512,1,1,Step_1,3,16720.183,216.198.79.3,https://perazzi-site.vercel.app/experience?_rsc=106nh,/experience?_rsc=106nh,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,170.00,169.00,"2,703.00","2,703.00",843,843,2207,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2413,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,925,0,,,,Vercel,2702,303,0,0,"2,873.00","2,703.00","2,872.00","2,872.00","2,873.00",1.00,"2,703.00","2,873.00",170.00,17,18,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,31,29,147,1,,,,,443,
422512,1,1,Step_1,3,16720.184,216.198.79.3,https://perazzi-site.vercel.app/bespoke?_rsc=106nh,/bespoke?_rsc=106nh,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,126.00,125.00,"2,707.00","2,707.00",849,849,2204,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2404,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,885,0,,,,Vercel,2703,309,0,0,"2,833.00","2,707.00","2,832.00","2,832.00","2,833.00",1.00,"2,707.00","2,833.00",126.00,18,19,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,33,31,147,1,,,,,443,
422512,1,1,Step_1,3,16720.174,216.198.79.3,https://perazzi-site.vercel.app/_next/image?url=%2Fimages%2Fpgpt-widget-icon.png&w=48&q=75&dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/image?url=%2Fimages%2Fpgpt-widget-icon.png&w=48&q=75&dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,304,Image,32.00,32.00,"2,809.00","2,809.00",408,408,408,,"public, max-age=0, must-revalidate",image/webp,,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Low,Low,2410,-1,100,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,Vercel,2807,315,0,0,"2,841.00","2,809.00","2,841.00","2,841.00","2,841.00",0.00,"2,809.00","2,841.00",32.00,19,20,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,,,,,,,,,443,
422512,1,1,Step_1,3,16720.186,216.198.79.3,https://perazzi-site.vercel.app/shotguns?_rsc=106nh,/shotguns?_rsc=106nh,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,113.00,112.00,"2,835.00","2,835.00",846,846,2205,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2407,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,873,0,,,,Vercel,2829,321,0,0,"2,948.00","2,835.00","2,947.00","2,947.00","2,948.00",1.00,"2,835.00","2,948.00",113.00,20,21,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,37,35,147,1,,,,,443,
422512,1,1,Step_1,3,16720.187,216.198.79.3,https://perazzi-site.vercel.app/?_rsc=106nh,/?_rsc=106nh,,1,GET,perazzi-site.vercel.app,54B6CC594BD3981092C6F367931C1507,200,Fetch,114.00,110.00,"2,839.00","2,839.00",843,843,2179,,"private, no-cache, no-store, max-age=0, must-revalidate",text/x-component,br,65,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/_next/static/chunks/89a15899c82d903e.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,0,16547,v,script,Low,Low,2383,-1,100,100,0,100,-1,-1.00,-1.00,-1.00,0,0,,,,Vercel,2836,327,0,0,"2,953.00","2,839.00","2,949.00","2,949.00","2,953.00",4.00,"2,839.00","2,953.00",114.00,21,22,,,,,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,39,37,147,1,,,,,443,
422512,2,0,Step_1,3,7442894F8A424830E75C6975FEDC8350,216.198.79.3,https://perazzi-site.vercel.app/heritage,/heritage,,1,GET,perazzi-site.vercel.app,D9AEE1AB2F6A913A53B6D19DA33E9507,200,Document,708.00,358.00,29.00,29.00,243174,243174,2219205,,"private, no-cache, no-store, max-age=0, must-revalidate",text/html,br,95,HTTP/2,1.00,3.00,3.00,4.00,4.00,28.00,https://perazzi-site.vercel.app/_next/static/chunks/1978183176b280c4.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,,,script,Highest,Highest,2167,-1,100,100,0,100,-1,2.00,1.00,24.00,243962,0,,,,Vercel,6,96,1,1,737.00,29.00,387.00,387.00,737.00,350.00,1.00,737.00,735.00,0,1,111,48,,160.00,,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,1,0,256,1,TLS 1.3,False,h2,4865,443,
422512,2,0,Step_1,3,17169.2,216.198.79.3,https://perazzi-site.vercel.app/_next/static/chunks/783fe1b4808cbb2e.css?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/783fe1b4808cbb2e.css?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,D9AEE1AB2F6A913A53B6D19DA33E9507,200,Stylesheet,104.00,76.00,401.00,401.00,29513,29513,213632,,"public,max-age=31536000,immutable",text/css,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Highest,Highest,2068,100,100,100,0,100,-1,-1.00,-1.00,-1.00,29513,0,,,"31,471,080.00",Vercel,400,120,0,0,505.00,401.00,477.00,477.00,505.00,28.00,401.00,505.00,104.00,1,2,,,,,non_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,3,1,256,1,,,,,443,
422512,2,0,Step_1,3,17169.3,216.198.79.3,https://perazzi-site.vercel.app/_next/image?url=%2FPLW.png&w=128&q=75&dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/image?url=%2FPLW.png&w=128&q=75&dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,D9AEE1AB2F6A913A53B6D19DA33E9507,200,Image,101.00,92.00,405.00,405.00,1982,1982,1982,,"public, max-age=0, must-revalidate",image/webp,,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/heritage,0,,,parser,Low,Low,2191,-1,100,-1,0,100,100,-1.00,-1.00,-1.00,,,0,1982,,Vercel,404,126,0,0,506.00,405.00,497.00,497.00,506.00,9.00,405.00,506.00,101.00,2,3,,,,,non_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,5,3,147,1,,,,,443,
422512,2,0,Step_1,3,17169.4,216.198.79.3,https://perazzi-site.vercel.app/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fm42h56wl%2Fproduction%2F666c0aaaf05d0a4a5216b5dbe9825a35eac067b1-1600x1200.jpg&w=1200&q=75,/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fm42h56wl%2Fproduction%2F666c0aaaf05d0a4a5216b5dbe9825a35eac067b1-1600x1200.jpg&w=1200&q=75,,1,GET,perazzi-site.vercel.app,D9AEE1AB2F6A913A53B6D19DA33E9507,200,Image,46.00,39.00,468.00,468.00,36710,36710,36710,,"public, max-age=2592000, must-revalidate",image/webp,,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/heritage,0,,,parser,Low,Low,2404,100,100,-1,0,100,100,-1.00,-1.00,-1.00,,,0,36710,"2,527,740.00",Vercel,411,132,0,0,514.00,468.00,507.00,507.00,514.00,7.00,468.00,514.00,46.00,3,4,,,,,non_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,7,5,147,1,,,,,443,
422512,2,0,Step_1,3,17169.6,216.198.79.3,https://perazzi-site.vercel.app/_next/static/chunks/c4ed55bd840082e0.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/c4ed55bd840082e0.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,D9AEE1AB2F6A913A53B6D19DA33E9507,200,Script,25.00,21.00,485.00,485.00,13312,13312,40510,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/heritage,0,,,parser,Low,Low,1972,100,100,100,0,100,-1,-1.00,-1.00,-1.00,13312,0,,,"31,513,401.00",Vercel,426,142,0,0,510.00,485.00,506.00,506.00,510.00,4.00,485.00,510.00,25.00,4,5,51,1,,52.00,non_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,9,7,147,1,,,,,443,
