id,run,cached,step,type,request_id,ip_addr,full_url,url,documentURL,is_secure,method,host,frame_id,responseCode,request_type,load_ms,ttfb_ms,load_start,load_start_float,bytesIn,objectSize,objectSizeUncompressed,expires,cacheControl,contentType,contentEncoding,socket,protocol,dns_start,dns_end,connect_start,connect_end,ssl_start,ssl_end,initiator,initiator_line,initiator_column,initiator_function,initiator_type,priority,initial_priority,bytesOut,score_cache,score_cdn,score_gzip,score_cookies,score_keep-alive,score_compress,dns_ms,connect_ms,ssl_ms,gzip_total,gzip_save,image_total,image_save,cache_time,cdn_provider,created,netlog_id,final_base_page,is_base_page,load_end,ttfb_start,ttfb_end,download_start,download_end,download_ms,all_start,all_end,all_ms,index,number,cpu.EvaluateScript,cpu.v8.compile,cpu.FunctionCall,cpuTime,renderBlocking,socket_group,http2_stream_id,http2_stream_dependency,http2_stream_weight,http2_stream_exclusive,tls_version,tls_resumed,tls_next_proto,tls_cipher_suite,server_port,
422513,1,0,Step_1,3,16839.12,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/c4c4bff83beab5f6.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/c4c4bff83beab5f6.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,210.00,209.00,681.00,681.00,283,283,283,,"public,max-age=31536000,immutable",application/javascript,,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,"31,471,194.00",Vercel,637,181,0,0,891.00,681.00,890.00,890.00,891.00,1.00,681.00,891.00,210.00,10,11,0,0,,0.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,21,19,147,1,,,,,443,
422513,1,0,Step_1,3,16839.13,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/2bfecc426d7bd158.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/2bfecc426d7bd158.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,207.00,203.00,681.00,681.00,7792,7792,30820,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,7792,0,,,"31,471,194.00",Vercel,638,187,0,0,888.00,681.00,884.00,884.00,888.00,4.00,681.00,888.00,207.00,11,12,2,2,,4.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,23,21,147,1,,,,,443,
422513,1,0,Step_1,3,16839.14,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/1e373b1df77531c0.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/1e373b1df77531c0.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,67.00,61.00,681.00,681.00,1910,1910,5755,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,1910,0,,,"31,535,902.00",Vercel,639,193,0,0,748.00,681.00,742.00,742.00,748.00,6.00,681.00,748.00,67.00,12,13,0,0,,1.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,25,23,147,1,,,,,443,
422513,1,0,Step_1,3,16839.15,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/ba68fab8332e88db.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/ba68fab8332e88db.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,118.00,117.00,682.00,682.00,1175,1175,2836,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,1175,0,,,"31,471,194.00",Vercel,639,199,0,0,800.00,682.00,799.00,799.00,800.00,1.00,682.00,800.00,118.00,13,14,1,0,0,2.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,27,25,147,1,,,,,443,
422513,1,0,Step_1,3,16839.16,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/dd36530461bbbc21.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/dd36530461bbbc21.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,89.00,83.00,683.00,683.00,11967,11967,32993,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,11967,0,,,"31,535,902.00",Vercel,640,205,0,0,772.00,683.00,766.00,766.00,772.00,6.00,683.00,772.00,89.00,14,15,5,5,,9.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,29,27,147,1,,,,,443,
422513,1,0,Step_1,3,16839.17,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/e1cb059d44829afc.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/e1cb059d44829afc.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,113.00,93.00,683.00,683.00,24166,24166,77105,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,24166,0,,,"31,513,515.00",Vercel,641,211,0,0,796.00,683.00,776.00,776.00,796.00,20.00,683.00,796.00,113.00,15,16,4,1,,5.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,31,29,147,1,,,,,443,
422513,1,0,Step_1,3,16839.18,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/9873ca98561119f6.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/9873ca98561119f6.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,144.00,130.00,683.00,683.00,29393,29393,90207,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,29393,0,,,"31,499,764.00",Vercel,642,217,0,0,827.00,683.00,813.00,813.00,827.00,14.00,683.00,827.00,144.00,16,17,6,6,1,12.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,33,31,147,1,,,,,443,
422513,1,0,Step_1,3,16839.19,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/7e727d2e61c2afb2.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/7e727d2e61c2afb2.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,114.00,97.00,683.00,683.00,12890,12890,41745,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,12890,0,,,"31,535,902.00",Vercel,643,223,0,0,797.00,683.00,780.00,780.00,797.00,17.00,683.00,797.00,114.00,17,18,3,1,,4.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,35,33,147,1,,,,,443,
422513,1,0,Step_1,3,16839.20,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/76682c52b85b5413.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/76682c52b85b5413.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,89.00,83.00,684.00,684.00,220,220,220,,"public,max-age=31536000,immutable",application/javascript,,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,"31,535,918.00",Vercel,646,229,0,0,773.00,684.00,767.00,767.00,773.00,6.00,684.00,773.00,89.00,18,19,0,0,,0.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,37,35,147,1,,,,,443,
422513,1,0,Step_1,3,16839.21,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/592f142699b9acf5.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/592f142699b9acf5.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,91.00,83.00,684.00,684.00,8254,8254,25375,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,8254,0,,,"31,535,902.00",Vercel,646,235,0,0,775.00,684.00,767.00,767.00,775.00,8.00,684.00,775.00,91.00,19,20,4,1,,4.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,39,37,147,1,,,,,443,
422513,1,0,Step_1,3,16839.22,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/ad33130fb0bd06fb.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/ad33130fb0bd06fb.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,106.00,90.00,684.00,684.00,10096,10096,25796,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,10096,0,,,"31,471,194.00",Vercel,647,241,0,0,790.00,684.00,774.00,774.00,790.00,16.00,684.00,790.00,106.00,20,21,7,1,3,10.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,41,39,147,1,,,,,443,
422513,1,0,Step_1,3,16839.23,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/ad07bc24856dc35b.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/ad07bc24856dc35b.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,189.00,185.00,684.00,684.00,15804,15804,45340,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,15804,0,,,"31,471,194.00",Vercel,648,247,0,0,873.00,684.00,869.00,869.00,873.00,4.00,684.00,873.00,189.00,21,22,6,5,0,11.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,43,41,147,1,,,,,443,
422513,1,0,Step_1,3,16839.24,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/e83814e2830eb6e8.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/e83814e2830eb6e8.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,193.00,92.00,684.00,684.00,41902,41902,134035,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,41902,0,,,"31,535,902.00",Vercel,648,253,0,0,877.00,684.00,776.00,776.00,877.00,101.00,684.00,877.00,193.00,22,23,6,6,,12.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,45,43,147,1,,,,,443,
422513,1,0,Step_1,3,16839.25,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/85df521af0453749.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/85df521af0453749.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,180.00,168.00,684.00,684.00,18165,18165,45041,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,18165,0,,,"31,499,764.00",Vercel,649,259,0,0,864.00,684.00,852.00,852.00,864.00,12.00,684.00,864.00,180.00,23,24,4,3,23,30.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,47,45,147,1,,,,,443,
422513,1,0,Step_1,3,16839.26,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/0a1e88090e5e97ee.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/0a1e88090e5e97ee.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,214.00,211.00,686.00,686.00,16597,16597,51265,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,16597,0,,,"31,535,902.00",Vercel,650,265,0,0,900.00,686.00,897.00,897.00,900.00,3.00,686.00,900.00,214.00,24,25,1,1,,2.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,49,47,147,1,,,,,443,
422513,1,0,Step_1,3,16839.27,64.29.17.131,https://perazzi-site.vercel.app/_next/static/chunks/eee884e7e3c3ab2f.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,/_next/static/chunks/eee884e7e3c3ab2f.js?dpl=dpl_92mxXNLyVFW46Tgwa8tYVp4JznTQ,,1,GET,perazzi-site.vercel.app,B9BB2FD0E1C0E9B3FC34C4B74058DBAD,200,Script,193.00,40.00,686.00,686.00,32904,32904,104303,,"public,max-age=31536000,immutable",application/javascript,br,95,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://perazzi-site.vercel.app/service,0,,,parser,Low,Low,1969,100,100,100,0,100,-1,-1.00,-1.00,-1.00,32904,0,,,"31,471,194.00",Vercel,651,271,0,0,879.00,686.00,726.00,726.00,879.00,153.00,686.00,879.00,193.00,25,26,8,7,0,15.00,potentially_blocking,https://perazzi-site.vercel.app <https://perazzi-site.vercel.app same_site>,51,49,147,1,,,,,443,
